Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,1042.693,748.327,29.282,29.282
0,1042.693,748.327,29.282,29.282
17,1042.693,748.327,29.282,29.282
17,1042.693,748.327,29.282,29.282
33,1042.693,748.327,29.282,29.282
33,1042.693,748.327,29.282,29.282
51,1042.693,748.327,29.282,29.282
52,1042.693,748.327,29.282,29.282
67,1042.693,748.327,29.282,29.282
67,1042.693,748.327,29.282,29.282
84,1042.693,748.327,29.282,29.282
84,1042.693,748.327,29.282,29.282
100,1042.693,748.327,29.282,29.282
100,1042.693,748.327,29.282,29.282
118,1042.693,748.327,29.282,29.282
118,1042.693,748.327,29.282,29.282
134,1042.693,748.327,29.282,29.282
134,1042.693,748.327,29.282,29.282
151,1042.693,748.327,29.282,29.282
151,1042.693,748.327,29.282,29.282
167,1042.693,748.328,29.282,29.282
167,1042.693,748.328,29.282,29.282
186,1042.693,748.328,29.282,29.282
186,1042.693,748.328,29.282,29.282
201,1042.693,748.328,29.282,29.282
201,1042.693,748.328,29.282,29.282
220,1042.693,748.328,29.282,29.282
220,1042.693,748.328,29.282,29.282
234,1042.693,748.328,29.282,29.282
234,1042.693,748.328,29.282,29.282
253,1042.693,748.328,29.282,29.282
253,1042.693,748.328,29.282,29.282
268,1042.693,748.328,29.282,29.282
268,1042.693,748.328,29.282,29.282
286,1042.693,748.328,29.282,29.282
286,1042.693,748.328,29.282,29.282
300,1042.693,748.328,29.282,29.282
300,1042.693,748.328,29.282,29.282
318,1042.693,748.328,29.282,29.282
318,1042.693,748.328,29.282,29.282
334,1042.693,748.328,29.282,29.282
334,1042.693,748.328,29.282,29.282
351,1042.693,748.328,29.282,29.282
351,1042.693,748.328,29.282,29.282
367,1042.693,748.328,29.282,29.282
367,1042.693,748.328,29.282,29.282
385,1042.666,748.328,29.282,29.282
385,1042.666,748.328,29.282,29.282
401,1042.566,748.328,29.282,29.282
401,1042.566,748.328,29.282,29.282
418,1042.446,748.328,29.282,29.282
418,1042.446,748.328,29.282,29.282
434,1042.256,748.328,29.282,29.282
434,1042.256,748.328,29.282,29.282
452,1042.049,748.328,29.282,29.282
452,1042.049,748.328,29.282,29.282
468,1041.765,748.328,29.282,29.282
468,1041.765,748.328,29.282,29.282
487,1041.448,748.328,29.282,29.282
487,1041.448,748.328,29.282,29.282
501,1041.091,748.328,29.282,29.282
501,1041.091,748.328,29.282,29.282
518,1040.682,748.328,29.282,29.282
518,1040.682,748.328,29.282,29.282
534,1040.208,748.328,29.282,29.282
534,1040.208,748.328,29.282,29.282
551,1039.734,748.328,29.282,29.282
551,1039.734,748.328,29.282,29.282
567,1039.165,748.328,29.282,29.282
567,1039.165,748.328,29.282,29.282
584,1038.565,748.328,29.282,29.282
584,1038.565,748.328,29.282,29.282
601,1037.941,748.328,29.282,29.282
601,1037.941,748.328,29.282,29.282
618,1037.247,748.328,29.282,29.282
618,1037.247,748.328,29.282,29.282
634,1036.490,748.328,29.282,29.282
634,1036.490,748.328,29.282,29.282
651,1035.748,748.328,29.282,29.282
651,1035.748,748.328,29.282,29.282
668,1034.896,748.328,29.282,29.282
668,1034.896,748.328,29.282,29.282
684,1034.068,748.328,29.282,29.282
684,1034.068,748.328,29.282,29.282
701,1033.121,748.328,29.282,29.282
701,1033.121,748.328,29.282,29.282
719,1032.144,748.328,29.282,29.282
719,1032.144,748.328,29.282,29.282
734,1031.165,748.328,29.282,29.282
734,1031.165,748.328,29.282,29.282
753,1030.095,748.328,29.282,29.282
753,1030.095,748.328,29.282,29.282
768,1028.960,748.328,29.282,29.282
768,1028.960,748.328,29.282,29.282
784,1027.864,748.328,29.282,29.282
784,1027.864,748.328,29.282,29.282
801,1026.634,748.328,29.282,29.282
801,1026.634,748.328,29.282,29.282
819,1025.374,748.328,29.282,29.282
819,1025.374,748.328,29.282,29.282
834,1024.128,748.328,29.282,29.282
834,1024.128,748.328,29.282,29.282
851,1022.775,748.328,29.282,29.282
851,1022.775,748.328,29.282,29.282
867,1021.440,748.328,29.282,29.282
867,1021.440,748.328,29.282,29.282
884,1019.995,748.328,29.282,29.282
884,1019.995,748.328,29.282,29.282
900,1018.482,748.328,29.282,29.282
900,1018.482,748.328,29.282,29.282
918,1017.033,748.328,29.282,29.282
918,1017.033,748.328,29.282,29.282
934,1015.426,748.328,29.282,29.282
934,1015.426,748.328,29.282,29.282
953,1013.790,748.328,29.282,29.282
953,1013.790,748.328,29.282,29.282
967,1012.189,748.328,29.282,29.282
967,1012.189,748.328,29.282,29.282
985,1010.461,748.328,29.282,29.282
986,1010.461,748.328,29.282,29.282
1000,1008.665,748.328,29.282,29.282
1000,1008.665,748.328,29.282,29.282
1017,1006.951,748.328,29.282,29.282
1017,1006.951,748.328,29.282,29.282
1033,1005.061,748.328,29.282,29.282
1033,1005.061,748.328,29.282,29.282
1051,1003.142,748.328,29.282,29.282
1051,1003.142,748.328,29.282,29.282
1067,1001.275,748.328,29.282,29.282
1067,1001.275,748.328,29.282,29.282
1083,999.265,748.328,29.282,29.282
1083,999.265,748.328,29.282,29.282
1100,997.309,748.328,29.282,29.282
1100,997.309,748.328,29.282,29.282
1117,995.206,748.328,29.282,29.282
1117,995.206,748.328,29.282,29.282
1133,993.034,748.328,29.282,29.282
1133,993.034,748.328,29.282,29.282
1150,990.966,748.328,29.282,29.282
1150,990.966,748.328,29.282,29.282
1166,988.700,748.328,29.282,29.282
1166,988.700,748.328,29.282,29.282
1185,986.407,748.328,29.282,29.282
1185,986.407,748.328,29.282,29.282
1200,984.186,748.328,29.282,29.282
1200,984.186,748.328,29.282,29.282
1218,981.801,748.328,29.282,29.282
1218,981.801,748.328,29.282,29.282
1233,979.346,748.328,29.282,29.282
1233,979.346,748.328,29.282,29.282
1251,976.864,748.328,29.282,29.282
1251,976.864,748.328,29.282,29.282
1267,974.465,748.328,29.282,29.282
1267,974.465,748.328,29.282,29.282
1286,971.891,748.328,29.282,29.282
1286,971.891,748.328,29.282,29.282
1300,969.404,748.328,29.282,29.282
1300,969.404,748.328,29.282,29.282
1317,966.737,748.328,29.282,29.282
1317,966.737,748.328,29.282,29.282
1334,964.001,748.328,29.282,29.282
1334,964.001,748.328,29.282,29.282
1351,961.403,748.328,29.282,29.282
1351,961.403,748.328,29.282,29.282
1366,958.573,748.328,29.282,29.282
1366,958.573,748.328,29.282,29.282
1383,955.716,748.328,29.282,29.282
1383,955.716,748.328,29.282,29.282
1401,952.793,748.328,29.282,29.282
