Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,1033.394,739.026,48.803,48.803
0,1033.394,739.026,48.803,48.803
16,1033.394,739.026,48.803,48.803
16,1033.394,739.026,48.803,48.803
33,1033.394,739.026,48.803,48.803
33,1033.394,739.026,48.803,48.803
49,1033.394,739.026,48.803,48.803
49,1033.394,739.026,48.803,48.803
67,1033.394,739.026,48.803,48.803
67,1033.394,739.026,48.803,48.803
84,1033.394,739.026,48.803,48.803
84,1033.394,739.026,48.803,48.803
102,1033.394,739.026,48.803,48.803
102,1033.394,739.026,48.803,48.803
117,1033.394,739.026,48.803,48.803
117,1033.394,739.026,48.803,48.803
133,1033.394,739.026,48.803,48.803
133,1033.394,739.026,48.803,48.803
149,1033.394,739.026,48.803,48.803
149,1033.394,739.026,48.803,48.803
166,1033.394,739.026,48.803,48.803
166,1033.394,739.026,48.803,48.803
182,1033.394,739.026,48.803,48.803
183,1033.394,739.026,48.803,48.803
200,1033.394,739.026,48.803,48.803
200,1033.394,739.026,48.803,48.803
216,1033.394,739.026,48.803,48.803
216,1033.394,739.026,48.803,48.803
235,1033.394,739.026,48.803,48.803
235,1033.394,739.026,48.803,48.803
250,1033.394,739.026,48.803,48.803
250,1033.394,739.026,48.803,48.803
268,1033.394,739.026,48.803,48.803
268,1033.394,739.026,48.803,48.803
282,1033.394,739.026,48.803,48.803
282,1033.394,739.026,48.803,48.803
300,1033.374,739.026,48.803,48.803
300,1033.374,739.026,48.803,48.803
316,1033.225,739.026,48.803,48.803
316,1033.225,739.026,48.803,48.803
333,1033.050,739.026,48.803,48.803
333,1033.050,739.026,48.803,48.803
349,1032.734,739.026,48.803,48.803
349,1032.734,739.026,48.803,48.803
366,1032.422,739.026,48.803,48.803
366,1032.422,739.026,48.803,48.803
382,1031.948,739.026,48.803,48.803
382,1031.948,739.026,48.803,48.803
399,1031.454,739.026,48.803,48.803
399,1031.454,739.026,48.803,48.803
416,1030.860,739.026,48.803,48.803
416,1030.860,739.026,48.803,48.803
432,1030.211,739.026,48.803,48.803
432,1030.211,739.026,48.803,48.803
449,1029.421,739.026,48.803,48.803
449,1029.421,739.026,48.803,48.803
466,1028.664,739.026,48.803,48.803
466,1028.664,739.026,48.803,48.803
483,1027.661,739.026,48.803,48.803
483,1027.661,739.026,48.803,48.803
500,1026.750,739.026,48.803,48.803
500,1026.750,739.026,48.803,48.803
516,1025.710,739.026,48.803,48.803
516,1025.710,739.026,48.803,48.803
533,1024.588,739.026,48.803,48.803
533,1024.588,739.026,48.803,48.803
549,1023.326,739.026,48.803,48.803
549,1023.326,739.026,48.803,48.803
566,1022.123,739.026,48.803,48.803
567,1022.123,739.026,48.803,48.803
583,1020.620,739.026,48.803,48.803
583,1020.620,739.026,48.803,48.803
602,1019.170,739.026,48.803,48.803
602,1019.170,739.026,48.803,48.803
616,1017.686,739.026,48.803,48.803
616,1017.686,739.026,48.803,48.803
634,1016.082,739.027,48.803,48.803
634,1016.082,739.027,48.803,48.803
649,1014.449,739.027,48.803,48.803
649,1014.449,739.027,48.803,48.803
666,1012.691,739.027,48.803,48.803
666,1012.691,739.027,48.803,48.803
683,1010.798,739.027,48.803,48.803
683,1010.798,739.027,48.803,48.803
700,1008.997,739.027,48.803,48.803
700,1008.997,739.027,48.803,48.803
716,1007.068,739.027,48.803,48.803
716,1007.068,739.027,48.803,48.803
733,1005.001,739.027,48.803,48.803
733,1005.001,739.027,48.803,48.803
749,1002.794,739.027,48.803,48.803
749,1002.794,739.027,48.803,48.803
766,1000.703,739.027,48.803,48.803
766,1000.703,739.027,48.803,48.803
783,998.339,739.027,48.803,48.803
783,998.339,739.027,48.803,48.803
799,995.954,739.027,48.803,48.803
799,995.954,739.027,48.803,48.803
816,993.581,739.027,48.803,48.803
816,993.581,739.027,48.803,48.803
833,991.043,739.027,48.803,48.803
833,991.043,739.027,48.803,48.803
849,988.364,739.027,48.803,48.803
849,988.364,739.027,48.803,48.803
866,985.829,739.027,48.803,48.803
866,985.829,739.027,48.803,48.803
882,982.994,739.027,48.803,48.803
882,982.994,739.027,48.803,48.803
899,980.138,739.027,48.803,48.803
899,980.138,739.027,48.803,48.803
916,977.321,739.027,48.803,48.803
916,977.321,739.027,48.803,48.803
933,974.311,739.027,48.803,48.803
933,974.311,739.027,48.803,48.803
949,971.162,739.027,48.803,48.803
949,971.162,739.027,48.803,48.803
966,968.183,739.027,48.803,48.803
966,968.183,739.027,48.803,48.803
982,964.877,739.027,48.803,48.803
982,964.877,739.027,48.803,48.803
999,961.550,739.027,48.803,48.803
999,961.550,739.027,48.803,48.803
1016,958.087,739.027,48.803,48.803
1016,958.087,739.027,48.803,48.803
1033,954.810,739.027,48.803,48.803
1033,954.810,739.027,48.803,48.803
1049,951.190,739.027,48.803,48.803
1049,951.190,739.027,48.803,48.803
1066,947.768,739.027,48.803,48.803
1066,947.768,739.027,48.803,48.803
1083,943.769,739.027,48.803,48.803
1083,943.769,739.027,48.803,48.803
1100,940.194,739.027,48.803,48.803
1100,940.194,739.027,48.803,48.803
1117,936.260,739.027,48.803,48.803
1117,936.260,739.027,48.803,48.803
1134,932.300,739.027,48.803,48.803
1134,932.300,739.027,48.803,48.803
1149,928.451,739.027,48.803,48.803
1149,928.451,739.027,48.803,48.803
1166,924.587,739.027,48.803,48.803
1166,924.587,739.027,48.803,48.803
1182,920.340,739.027,48.803,48.803
1182,920.340,739.027,48.803,48.803
1200,916.072,739.027,48.803,48.803
1200,916.072,739.027,48.803,48.803
1216,911.669,739.027,48.803,48.803
1216,911.669,739.027,48.803,48.803
1233,907.507,739.027,48.803,48.803
1233,907.507,739.027,48.803,48.803
1250,902.947,739.027,48.803,48.803
1250,902.947,739.027,48.803,48.803
1268,898.364,739.027,48.803,48.803
1268,898.364,739.027,48.803,48.803
1282,893.925,739.027,48.803,48.803
1282,893.925,739.027,48.803,48.803
1300,889.188,739.027,48.803,48.803
1300,889.188,739.027,48.803,48.803
1316,884.602,739.027,48.803,48.803
1316,884.602,739.027,48.803,48.803
1333,879.712,739.027,48.803,48.803
1333,879.712,739.027,48.803,48.803
1349,874.683,739.027,48.803,48.803
1349,874.683,739.027,48.803,48.803
1367,869.935,739.027,48.803,48.803
1367,869.935,739.027,48.803,48.803
1382,864.750,739.027,48.803,48.803
1383,864.750,739.027,48.803,48.803
1399,859.858,739.027,48.803,48.803
1399,859.858,739.027,48.803,48.803
1415,854.516,739.027,48.803,48.803
1415,854.516,739.027,48.803,48.803
1433,849.157,739.027,48.803,48.803
1433,849.157,739.027,48.803,48.803
1449,843.659,739.027,48.803,48.803
1449,843.659,739.027,48.803,48.803
1468,838.138,739.027,48.803,48.803
1468,838.138,739.027,48.803,48.803
1483,832.816,739.027,48.803,48.803
1483,832.816,739.027,48.803,48.803
1499,827.142,739.027,48.803,48.803
1499,827.142,739.027,48.803,48.803
1516,821.332,739.027,48.803,48.803
1516,821.332,739.027,48.803,48.803
1532,815.846,739.027,48.803,48.803
1532,815.846,739.027,48.803,48.803
1549,810.231,739.027,48.803,48.803
1549,810.231,739.027,48.803,48.803
1566,804.251,739.027,48.803,48.803
1566,804.251,739.027,48.803,48.803
1582,798.128,739.027,48.803,48.803
1582,798.128,739.027,48.803,48.803
1601,791.986,739.027,48.803,48.803
1601,791.986,739.027,48.803,48.803
1617,785.708,739.027,48.803,48.803
1617,785.708,739.027,48.803,48.803
1634,779.782,739.027,48.803,48.803
1634,779.782,739.027,48.803,48.803
1649,773.726,739.027,48.803,48.803
