Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,1033.394,739.036,48.803,48.803
0,1033.394,739.036,48.803,48.803
17,1033.394,739.036,48.803,48.803
17,1033.394,739.036,48.803,48.803
34,1033.394,739.036,48.803,48.803
34,1033.394,739.036,48.803,48.803
50,1033.394,739.036,48.803,48.803
50,1033.394,739.036,48.803,48.803
67,1033.394,739.036,48.803,48.803
67,1033.394,739.036,48.803,48.803
85,1033.394,739.036,48.803,48.803
85,1033.394,739.036,48.803,48.803
100,1033.394,739.036,48.803,48.803
100,1033.394,739.036,48.803,48.803
118,1033.394,739.036,48.803,48.803
118,1033.394,739.036,48.803,48.803
134,1033.394,739.036,48.803,48.803
134,1033.394,739.036,48.803,48.803
152,1033.394,739.036,48.803,48.803
152,1033.394,739.036,48.803,48.803
168,1033.394,739.036,48.803,48.803
168,1033.394,739.036,48.803,48.803
185,1033.394,739.036,48.803,48.803
185,1033.394,739.036,48.803,48.803
200,1033.394,739.036,48.803,48.803
200,1033.394,739.036,48.803,48.803
218,1033.394,739.036,48.803,48.803
218,1033.394,739.036,48.803,48.803
234,1033.394,739.036,48.803,48.803
234,1033.394,739.036,48.803,48.803
251,1033.394,739.036,48.803,48.803
251,1033.394,739.036,48.803,48.803
267,1033.394,739.036,48.803,48.803
267,1033.394,739.036,48.803,48.803
284,1033.394,739.036,48.803,48.803
284,1033.394,739.036,48.803,48.803
300,1033.394,739.036,48.803,48.803
300,1033.394,739.036,48.803,48.803
318,1033.394,739.036,48.803,48.803
318,1033.394,739.036,48.803,48.803
334,1033.394,739.036,48.803,48.803
334,1033.394,739.036,48.803,48.803
351,1033.394,739.036,48.803,48.803
351,1033.394,739.036,48.803,48.803
366,1033.394,739.036,48.803,48.803
366,1033.394,739.036,48.803,48.803
384,1033.394,739.036,48.803,48.803
384,1033.394,739.036,48.803,48.803
400,1033.394,739.036,48.803,48.803
400,1033.394,739.036,48.803,48.803
418,1033.394,739.036,48.803,48.803
418,1033.394,739.036,48.803,48.803
433,1033.394,739.036,48.803,48.803
433,1033.394,739.036,48.803,48.803
451,1033.394,739.036,48.803,48.803
451,1033.394,739.036,48.803,48.803
466,1033.394,739.036,48.803,48.803
466,1033.394,739.036,48.803,48.803
484,1033.394,739.036,48.803,48.803
484,1033.394,739.036,48.803,48.803
500,1033.394,739.036,48.803,48.803
500,1033.394,739.036,48.803,48.803
517,1033.394,739.036,48.803,48.803
517,1033.394,739.036,48.803,48.803
533,1033.394,739.036,48.803,48.803
533,1033.394,739.036,48.803,48.803
551,1033.394,739.036,48.803,48.803
551,1033.394,739.036,48.803,48.803
567,1033.394,739.036,48.803,48.803
567,1033.394,739.036,48.803,48.803
584,1033.394,739.036,48.803,48.803
584,1033.394,739.036,48.803,48.803
600,1033.394,739.036,48.803,48.803
600,1033.394,739.036,48.803,48.803
618,1033.394,739.036,48.803,48.803
618,1033.394,739.036,48.803,48.803
634,1033.394,739.036,48.803,48.803
634,1033.394,739.036,48.803,48.803
651,1033.394,739.036,48.803,48.803
651,1033.394,739.036,48.803,48.803
667,1033.394,739.036,48.803,48.803
667,1033.394,739.036,48.803,48.803
684,1033.394,739.036,48.803,48.803
684,1033.394,739.036,48.803,48.803
700,1033.394,739.036,48.803,48.803
700,1033.394,739.036,48.803,48.803
718,1033.394,739.036,48.803,48.803
718,1033.394,739.036,48.803,48.803
733,1033.394,739.036,48.803,48.803
733,1033.394,739.036,48.803,48.803
751,1033.394,739.036,48.803,48.803
751,1033.394,739.036,48.803,48.803
767,1033.394,739.036,48.803,48.803
767,1033.394,739.036,48.803,48.803
784,1033.394,739.036,48.803,48.803
784,1033.394,739.036,48.803,48.803
800,1033.394,739.036,48.803,48.803
800,1033.394,739.036,48.803,48.803
817,1033.394,739.036,48.803,48.803
817,1033.394,739.036,48.803,48.803
834,1033.394,739.036,48.803,48.803
834,1033.394,739.036,48.803,48.803
851,1033.394,739.036,48.803,48.803
851,1033.394,739.036,48.803,48.803
867,1033.394,739.036,48.803,48.803
867,1033.394,739.036,48.803,48.803
885,1033.394,739.036,48.803,48.803
885,1033.394,739.036,48.803,48.803
900,1033.394,739.036,48.803,48.803
900,1033.394,739.036,48.803,48.803
918,1033.394,739.036,48.803,48.803
918,1033.394,739.036,48.803,48.803
934,1033.394,739.036,48.803,48.803
934,1033.394,739.036,48.803,48.803
951,1033.394,739.036,48.803,48.803
951,1033.394,739.036,48.803,48.803
967,1033.394,739.036,48.803,48.803
967,1033.394,739.036,48.803,48.803
985,1033.394,739.036,48.803,48.803
985,1033.394,739.036,48.803,48.803
1000,1033.394,739.036,48.803,48.803
1001,1033.394,739.036,48.803,48.803
1018,1033.394,739.036,48.803,48.803
1018,1033.394,739.036,48.803,48.803
1034,1033.394,739.036,48.803,48.803
1034,1033.394,739.036,48.803,48.803
1051,1033.394,739.036,48.803,48.803
1051,1033.394,739.036,48.803,48.803
1067,1033.394,739.036,48.803,48.803
1067,1033.394,739.036,48.803,48.803
1084,1033.394,739.036,48.803,48.803
1084,1033.394,739.036,48.803,48.803
1100,1033.394,739.036,48.803,48.803
1100,1033.394,739.036,48.803,48.803
1117,1033.394,739.036,48.803,48.803
1117,1033.394,739.036,48.803,48.803
1133,1033.394,739.036,48.803,48.803
1133,1033.394,739.036,48.803,48.803
1150,1033.394,739.036,48.803,48.803
1150,1033.394,739.036,48.803,48.803
1166,1033.394,739.036,48.803,48.803
1166,1033.394,739.036,48.803,48.803
1184,1033.394,739.036,48.803,48.803
1184,1033.394,739.036,48.803,48.803
1199,1033.394,739.036,48.803,48.803
1199,1033.394,739.036,48.803,48.803
1216,1033.394,739.036,48.803,48.803
