Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,715.786,97.607,97.607
0,571.697,715.786,97.607,97.607
15,571.697,715.786,97.607,97.607
15,571.697,715.786,97.607,97.607
32,571.697,715.786,97.607,97.607
32,571.697,715.786,97.607,97.607
49,571.697,715.786,97.607,97.607
49,571.697,715.786,97.607,97.607
66,571.697,715.786,97.607,97.607
66,571.697,715.786,97.607,97.607
82,571.697,715.786,97.607,97.607
82,571.697,715.786,97.607,97.607
101,571.697,715.786,97.607,97.607
101,571.697,715.786,97.607,97.607
117,571.697,715.786,97.607,97.607
117,571.697,715.786,97.607,97.607
134,571.697,715.786,97.607,97.607
134,571.697,715.786,97.607,97.607
149,571.697,715.786,97.607,97.607
149,571.697,715.786,97.607,97.607
167,571.697,715.786,97.607,97.607
167,571.697,715.786,97.607,97.607
183,571.697,715.786,97.607,97.607
183,571.697,715.786,97.607,97.607
200,571.697,715.786,97.607,97.607
200,571.697,715.786,97.607,97.607
215,571.697,715.786,97.607,97.607
216,571.697,715.786,97.607,97.607
233,571.697,715.786,97.607,97.607
233,571.697,715.786,97.607,97.607
249,571.697,715.786,97.607,97.607
249,571.697,715.786,97.607,97.607
267,571.697,715.786,97.607,97.607
267,571.697,715.786,97.607,97.607
282,571.697,715.786,97.607,97.607
282,571.697,715.786,97.607,97.607
300,571.697,715.787,97.607,97.607
300,571.697,715.787,97.607,97.607
316,571.697,715.787,97.607,97.607
316,571.697,715.787,97.607,97.607
333,571.697,715.787,97.607,97.607
333,571.697,715.787,97.607,97.607
349,571.697,715.787,97.607,97.607
349,571.697,715.787,97.607,97.607
366,571.697,715.787,97.607,97.607
366,571.697,715.787,97.607,97.607
382,571.697,715.787,97.607,97.607
382,571.697,715.787,97.607,97.607
400,571.697,715.787,97.607,97.607
400,571.697,715.787,97.607,97.607
417,571.697,715.787,97.607,97.607
417,571.697,715.787,97.607,97.607
435,571.697,715.787,97.607,97.607
435,571.697,715.787,97.607,97.607
450,571.697,715.787,97.607,97.607
450,571.697,715.787,97.607,97.607
467,571.697,715.787,97.607,97.607
467,571.697,715.787,97.607,97.607
484,571.697,715.787,97.607,97.607
484,571.697,715.787,97.607,97.607
499,571.697,715.787,97.607,97.607
499,571.697,715.787,97.607,97.607
516,571.697,715.787,97.607,97.607
516,571.697,715.787,97.607,97.607
533,571.697,715.787,97.607,97.607
533,571.697,715.787,97.607,97.607
548,571.697,715.787,97.607,97.607
549,571.697,715.787,97.607,97.607
566,571.697,715.787,97.607,97.607
566,571.697,715.787,97.607,97.607
582,571.697,715.787,97.607,97.607
582,571.697,715.787,97.607,97.607
600,571.697,715.787,97.607,97.607
600,571.697,715.787,97.607,97.607
615,571.697,715.787,97.607,97.607
615,571.697,715.787,97.607,97.607
632,571.697,715.787,97.607,97.607
632,571.697,715.787,97.607,97.607
649,571.697,715.787,97.607,97.607
649,571.697,715.787,97.607,97.607
666,571.697,715.787,97.607,97.607
666,571.697,715.787,97.607,97.607
682,571.697,715.787,97.607,97.607
682,571.697,715.787,97.607,97.607
700,571.697,715.787,97.607,97.607
700,571.697,715.787,97.607,97.607
715,571.697,715.787,97.607,97.607
715,571.697,715.787,97.607,97.607
733,571.697,715.787,97.607,97.607
733,571.697,715.787,97.607,97.607
749,571.697,715.787,97.607,97.607
749,571.697,715.787,97.607,97.607
767,571.697,715.787,97.607,97.607
767,571.697,715.787,97.607,97.607
783,571.697,715.787,97.607,97.607
783,571.697,715.787,97.607,97.607
800,571.697,715.787,97.607,97.607
800,571.697,715.787,97.607,97.607
816,571.697,715.787,97.607,97.607
816,571.697,715.787,97.607,97.607
832,571.697,715.787,97.607,97.607
832,571.697,715.787,97.607,97.607
848,571.697,715.787,97.607,97.607
848,571.697,715.787,97.607,97.607
866,571.697,715.787,97.607,97.607
866,571.697,715.787,97.607,97.607
882,571.697,715.787,97.607,97.607
882,571.697,715.787,97.607,97.607
900,571.697,715.787,97.607,97.607
900,571.697,715.787,97.607,97.607
916,571.697,715.787,97.607,97.607
916,571.697,715.787,97.607,97.607
934,571.697,715.787,97.607,97.607
934,571.697,715.787,97.607,97.607
949,571.697,715.787,97.607,97.607
949,571.697,715.787,97.607,97.607
967,571.697,715.787,97.607,97.607
967,571.697,715.787,97.607,97.607
983,571.697,715.787,97.607,97.607
983,571.697,715.787,97.607,97.607
1000,571.697,715.787,97.607,97.607
1000,571.697,715.787,97.607,97.607
1015,571.697,715.787,97.607,97.607
1016,571.697,715.787,97.607,97.607
1033,571.697,715.787,97.607,97.607
1033,571.697,715.787,97.607,97.607
1048,571.697,715.787,97.607,97.607
1048,571.697,715.787,97.607,97.607
1065,571.697,715.787,97.607,97.607
1065,571.697,715.787,97.607,97.607
1082,571.697,715.787,97.607,97.607
1082,571.697,715.787,97.607,97.607
1099,571.697,715.787,97.607,97.607
1099,571.697,715.787,97.607,97.607
1115,571.697,715.787,97.607,97.607
1115,571.697,715.787,97.607,97.607
1134,571.697,715.787,97.607,97.607
1134,571.697,715.787,97.607,97.607
1149,571.697,715.787,97.607,97.607
1149,571.697,715.787,97.607,97.607
1165,571.697,715.787,97.607,97.607
1165,571.697,715.787,97.607,97.607
1182,571.697,715.787,97.607,97.607
1182,571.697,715.787,97.607,97.607
1200,571.697,715.787,97.607,97.607
1200,571.697,715.787,97.607,97.607
1215,571.697,715.787,97.607,97.607
1215,571.697,715.787,97.607,97.607
1233,571.697,715.787,97.607,97.607
1233,571.697,715.787,97.607,97.607
1249,571.697,715.787,97.607,97.607
1249,571.697,715.787,97.607,97.607
1266,571.697,715.787,97.607,97.607
1266,571.697,715.787,97.607,97.607
1283,571.697,715.787,97.607,97.607
1283,571.697,715.787,97.607,97.607
1300,571.697,715.787,97.607,97.607
1300,571.697,715.787,97.607,97.607
1316,571.697,715.787,97.607,97.607
1316,571.697,715.787,97.607,97.607
1333,571.697,715.787,97.607,97.607
1333,571.697,715.787,97.607,97.607
1348,571.697,715.787,97.607,97.607
1348,571.697,715.787,97.607,97.607
1366,571.697,715.787,97.607,97.607
1366,571.697,715.787,97.607,97.607
1382,571.697,715.787,97.607,97.607
1382,571.697,715.787,97.607,97.607
1401,571.697,715.787,97.607,97.607
1401,571.697,715.787,97.607,97.607
1415,571.697,715.787,97.607,97.607
1415,571.697,715.787,97.607,97.607
1434,571.697,715.787,97.607,97.607
1434,571.697,715.787,97.607,97.607
1449,571.697,715.787,97.607,97.607
1449,571.697,715.787,97.607,97.607
1466,571.697,715.787,97.607,97.607
1466,571.697,715.787,97.607,97.607
1482,571.697,715.787,97.607,97.607
1482,571.697,715.787,97.607,97.607
