Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,723.537,81.339,81.339
0,571.697,723.537,81.339,81.339
17,571.697,723.537,81.339,81.339
17,571.697,723.537,81.339,81.339
33,571.697,723.537,81.339,81.339
33,571.697,723.537,81.339,81.339
50,571.697,723.537,81.339,81.339
50,571.697,723.537,81.339,81.339
66,571.697,723.537,81.339,81.339
66,571.697,723.537,81.339,81.339
84,571.697,723.537,81.339,81.339
84,571.697,723.537,81.339,81.339
100,571.697,723.537,81.339,81.339
100,571.697,723.537,81.339,81.339
117,571.697,723.537,81.339,81.339
117,571.697,723.537,81.339,81.339
133,571.697,723.537,81.339,81.339
133,571.697,723.537,81.339,81.339
152,571.697,723.537,81.339,81.339
152,571.697,723.537,81.339,81.339
166,571.697,723.537,81.339,81.339
166,571.697,723.537,81.339,81.339
184,571.697,723.537,81.339,81.339
184,571.697,723.537,81.339,81.339
200,571.697,723.537,81.339,81.339
200,571.697,723.537,81.339,81.339
217,571.697,723.537,81.339,81.339
217,571.697,723.537,81.339,81.339
233,571.697,723.537,81.339,81.339
233,571.697,723.537,81.339,81.339
250,571.697,723.537,81.339,81.339
250,571.697,723.537,81.339,81.339
266,571.697,723.537,81.339,81.339
266,571.697,723.537,81.339,81.339
284,571.697,723.537,81.339,81.339
284,571.697,723.537,81.339,81.339
301,571.697,723.537,81.339,81.339
301,571.697,723.537,81.339,81.339
317,571.697,723.537,81.339,81.339
317,571.697,723.537,81.339,81.339
333,571.697,723.537,81.339,81.339
333,571.697,723.537,81.339,81.339
350,571.697,723.537,81.339,81.339
350,571.697,723.537,81.339,81.339
367,571.697,723.537,81.339,81.339
367,571.697,723.537,81.339,81.339
383,571.697,723.537,81.339,81.339
383,571.697,723.537,81.339,81.339
400,571.697,723.537,81.339,81.339
400,571.697,723.537,81.339,81.339
417,571.697,723.537,81.339,81.339
417,571.697,723.537,81.339,81.339
433,571.697,723.537,81.339,81.339
433,571.697,723.537,81.339,81.339
451,571.697,723.537,81.339,81.339
451,571.697,723.537,81.339,81.339
466,571.697,723.537,81.339,81.339
466,571.697,723.537,81.339,81.339
483,571.697,723.537,81.339,81.339
483,571.697,723.537,81.339,81.339
500,571.697,723.537,81.339,81.339
500,571.697,723.537,81.339,81.339
517,571.697,723.537,81.339,81.339
517,571.697,723.537,81.339,81.339
534,571.697,723.537,81.339,81.339
534,571.697,723.537,81.339,81.339
550,571.697,723.537,81.339,81.339
550,571.697,723.537,81.339,81.339
566,571.697,723.537,81.339,81.339
566,571.697,723.537,81.339,81.339
583,571.697,723.537,81.339,81.339
583,571.697,723.537,81.339,81.339
600,571.697,723.537,81.339,81.339
600,571.697,723.537,81.339,81.339
617,571.697,723.537,81.339,81.339
617,571.697,723.537,81.339,81.339
634,571.697,723.537,81.339,81.339
634,571.697,723.537,81.339,81.339
651,571.697,723.537,81.339,81.339
651,571.697,723.537,81.339,81.339
666,571.697,723.537,81.339,81.339
666,571.697,723.537,81.339,81.339
684,571.697,723.537,81.339,81.339
684,571.697,723.537,81.339,81.339
700,571.697,723.537,81.339,81.339
700,571.697,723.537,81.339,81.339
717,571.697,723.537,81.339,81.339
717,571.697,723.537,81.339,81.339
733,571.697,723.537,81.339,81.339
733,571.697,723.537,81.339,81.339
750,571.697,723.537,81.339,81.339
750,571.697,723.537,81.339,81.339
766,571.697,723.537,81.339,81.339
766,571.697,723.537,81.339,81.339
784,571.697,723.537,81.339,81.339
784,571.697,723.537,81.339,81.339
800,571.697,723.537,81.339,81.339
800,571.697,723.537,81.339,81.339
817,571.697,723.537,81.339,81.339
817,571.697,723.537,81.339,81.339
833,571.697,723.537,81.339,81.339
833,571.697,723.537,81.339,81.339
850,571.697,723.537,81.339,81.339
850,571.697,723.537,81.339,81.339
866,571.697,723.537,81.339,81.339
866,571.697,723.537,81.339,81.339
884,571.697,723.537,81.339,81.339
