Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,742.125,42.296,42.296
0,571.697,742.125,42.296,42.296
16,571.697,742.125,42.296,42.296
16,571.697,742.125,42.296,42.296
32,571.697,742.125,42.296,42.296
32,571.697,742.125,42.296,42.296
50,571.697,742.125,42.296,42.296
50,571.697,742.125,42.296,42.296
66,571.697,742.125,42.296,42.296
66,571.697,742.125,42.296,42.296
84,571.697,742.125,42.296,42.296
84,571.697,742.125,42.296,42.296
100,571.697,742.125,42.296,42.296
100,571.697,742.125,42.296,42.296
118,571.697,742.125,42.296,42.296
118,571.697,742.125,42.296,42.296
134,571.697,742.125,42.296,42.296
134,571.697,742.125,42.296,42.296
152,571.697,742.125,42.296,42.296
152,571.697,742.125,42.296,42.296
167,571.697,742.125,42.296,42.296
167,571.697,742.125,42.296,42.296
184,571.697,742.125,42.296,42.296
184,571.697,742.125,42.296,42.296
200,571.697,742.125,42.296,42.296
200,571.697,742.125,42.296,42.296
219,571.697,742.125,42.296,42.296
219,571.697,742.125,42.296,42.296
233,571.697,742.125,42.296,42.296
233,571.697,742.125,42.296,42.296
250,571.697,742.125,42.296,42.296
250,571.697,742.125,42.296,42.296
266,571.697,742.125,42.296,42.296
266,571.697,742.125,42.296,42.296
283,571.697,742.125,42.296,42.296
283,571.697,742.125,42.296,42.296
299,571.697,742.125,42.296,42.296
299,571.697,742.125,42.296,42.296
316,571.697,742.125,42.296,42.296
316,571.697,742.125,42.296,42.296
332,571.697,742.125,42.296,42.296
332,571.697,742.125,42.296,42.296
351,571.697,742.125,42.296,42.296
351,571.697,742.125,42.296,42.296
368,571.697,742.126,42.296,42.296
368,571.697,742.126,42.296,42.296
384,571.697,742.126,42.296,42.296
384,571.697,742.126,42.296,42.296
399,571.697,742.126,42.296,42.296
399,571.697,742.126,42.296,42.296
417,571.697,742.126,42.296,42.296
417,571.697,742.126,42.296,42.296
433,571.697,742.126,42.296,42.296
433,571.697,742.126,42.296,42.296
450,571.697,742.126,42.296,42.296
450,571.697,742.126,42.296,42.296
466,571.697,742.126,42.296,42.296
466,571.697,742.126,42.296,42.296
485,571.697,742.126,42.296,42.296
485,571.697,742.126,42.296,42.296
500,571.697,742.126,42.296,42.296
500,571.697,742.126,42.296,42.296
517,571.697,742.126,42.296,42.296
517,571.697,742.126,42.296,42.296
532,571.697,742.126,42.296,42.296
532,571.697,742.126,42.296,42.296
550,571.697,742.126,42.296,42.296
550,571.697,742.126,42.296,42.296
566,571.697,742.126,42.296,42.296
566,571.697,742.126,42.296,42.296
583,571.697,742.126,42.296,42.296
583,571.697,742.126,42.296,42.296
599,571.697,742.126,42.296,42.296
599,571.697,742.126,42.296,42.296
616,571.697,742.126,42.296,42.296
616,571.697,742.126,42.296,42.296
633,571.697,742.126,42.296,42.296
633,571.697,742.126,42.296,42.296
651,571.697,742.126,42.296,42.296
651,571.697,742.126,42.296,42.296
666,571.697,742.126,42.296,42.296
666,571.697,742.126,42.296,42.296
682,571.697,742.126,42.296,42.296
