Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,752.977,19.521,19.521
0,571.697,752.977,19.521,19.521
17,571.697,752.977,19.521,19.521
17,571.697,752.977,19.521,19.521
33,571.697,752.977,19.521,19.521
33,571.697,752.977,19.521,19.521
50,571.697,752.977,19.521,19.521
50,571.697,752.977,19.521,19.521
66,571.697,752.977,19.521,19.521
66,571.697,752.977,19.521,19.521
83,571.697,752.977,19.521,19.521
83,571.697,752.977,19.521,19.521
99,571.697,752.977,19.521,19.521
99,571.697,752.977,19.521,19.521
117,571.697,752.977,19.521,19.521
117,571.697,752.977,19.521,19.521
133,571.697,752.977,19.521,19.521
133,571.697,752.977,19.521,19.521
151,571.697,752.977,19.521,19.521
151,571.697,752.977,19.521,19.521
167,571.697,752.977,19.521,19.521
167,571.697,752.977,19.521,19.521
188,571.697,752.977,19.521,19.521
188,571.697,752.977,19.521,19.521
200,571.697,752.977,19.521,19.521
200,571.697,752.977,19.521,19.521
217,571.697,752.977,19.521,19.521
217,571.697,752.977,19.521,19.521
233,571.697,752.977,19.521,19.521
233,571.697,752.977,19.521,19.521
250,571.697,752.977,19.521,19.521
250,571.697,752.977,19.521,19.521
268,571.697,752.977,19.521,19.521
268,571.697,752.977,19.521,19.521
286,571.697,752.977,19.521,19.521
286,571.697,752.977,19.521,19.521
301,571.697,752.977,19.521,19.521
301,571.697,752.977,19.521,19.521
317,571.697,752.977,19.521,19.521
317,571.697,752.977,19.521,19.521
334,571.697,752.977,19.521,19.521
334,571.697,752.977,19.521,19.521
351,571.697,752.977,19.521,19.521
351,571.697,752.977,19.521,19.521
368,571.697,752.977,19.521,19.521
368,571.697,752.977,19.521,19.521
385,571.697,752.977,19.521,19.521
385,571.697,752.977,19.521,19.521
401,571.697,752.977,19.521,19.521
401,571.697,752.977,19.521,19.521
418,571.697,752.977,19.521,19.521
418,571.697,752.977,19.521,19.521
434,571.697,752.977,19.521,19.521
434,571.697,752.977,19.521,19.521
453,571.697,752.977,19.521,19.521
453,571.697,752.977,19.521,19.521
470,571.697,752.977,19.521,19.521
470,571.697,752.977,19.521,19.521
485,571.697,752.977,19.521,19.521
485,571.697,752.977,19.521,19.521
501,571.697,752.977,19.521,19.521
501,571.697,752.977,19.521,19.521
518,571.697,752.977,19.521,19.521
518,571.697,752.977,19.521,19.521
534,571.697,752.977,19.521,19.521
534,571.697,752.977,19.521,19.521
552,571.697,752.977,19.521,19.521
552,571.697,752.977,19.521,19.521
568,571.697,752.977,19.521,19.521
568,571.697,752.977,19.521,19.521
584,571.697,752.977,19.521,19.521
584,571.697,752.977,19.521,19.521
600,571.697,752.977,19.521,19.521
600,571.697,752.977,19.521,19.521
617,571.697,752.977,19.521,19.521
617,571.697,752.977,19.521,19.521
635,571.697,752.977,19.521,19.521
635,571.697,752.977,19.521,19.521
652,571.697,752.977,19.521,19.521
652,571.697,752.977,19.521,19.521
666,571.697,752.977,19.521,19.521
666,571.697,752.977,19.521,19.521
685,571.697,752.977,19.521,19.521
685,571.697,752.977,19.521,19.521
700,571.697,752.977,19.521,19.521
700,571.697,752.977,19.521,19.521
717,571.697,752.977,19.521,19.521
717,571.697,752.977,19.521,19.521
733,571.697,752.977,19.521,19.521
733,571.697,752.977,19.521,19.521
751,571.697,752.977,19.521,19.521
751,571.697,752.977,19.521,19.521
767,571.697,752.977,19.521,19.521
767,571.697,752.977,19.521,19.521
786,571.697,752.977,19.521,19.521
786,571.697,752.977,19.521,19.521
818,571.697,752.977,19.521,19.521
818,571.697,752.977,19.521,19.521
833,571.697,752.977,19.521,19.521
833,571.697,752.977,19.521,19.521
850,571.697,752.977,19.521,19.521
850,571.697,752.977,19.521,19.521
866,571.697,752.977,19.521,19.521
866,571.697,752.977,19.521,19.521
883,571.697,752.977,19.521,19.521
883,571.697,752.977,19.521,19.521
899,571.697,752.977,19.521,19.521
899,571.697,752.977,19.521,19.521
917,571.697,752.977,19.521,19.521
917,571.697,752.977,19.521,19.521
933,571.697,752.977,19.521,19.521
933,571.697,752.977,19.521,19.521
952,571.697,752.977,19.521,19.521
952,571.697,752.977,19.521,19.521
966,571.697,752.977,19.521,19.521
966,571.697,752.977,19.521,19.521
984,571.697,752.977,19.521,19.521
984,571.697,752.977,19.521,19.521
1000,571.697,752.977,19.521,19.521
1000,571.697,752.977,19.521,19.521
1016,571.697,752.977,19.521,19.521
1016,571.697,752.977,19.521,19.521
1033,571.697,752.977,19.521,19.521
1033,571.697,752.977,19.521,19.521
1050,571.697,752.977,19.521,19.521
1050,571.697,752.977,19.521,19.521
1066,571.697,752.977,19.521,19.521
1066,571.697,752.977,19.521,19.521
1084,571.697,752.977,19.521,19.521
1084,571.697,752.977,19.521,19.521
1100,571.697,752.977,19.521,19.521
1100,571.697,752.977,19.521,19.521
1117,571.697,752.977,19.521,19.521
1117,571.697,752.977,19.521,19.521
1134,571.697,752.977,19.521,19.521
1134,571.697,752.977,19.521,19.521
1150,571.697,752.977,19.521,19.521
1150,571.697,752.977,19.521,19.521
1166,571.697,752.977,19.521,19.521
1166,571.697,752.977,19.521,19.521
1183,571.697,752.977,19.521,19.521
1183,571.697,752.977,19.521,19.521
1199,571.697,752.977,19.521,19.521
1199,571.697,752.977,19.521,19.521
1216,571.697,752.977,19.521,19.521
1216,571.697,752.977,19.521,19.521
1232,571.697,752.977,19.521,19.521
1232,571.697,752.977,19.521,19.521
1250,571.697,752.977,19.521,19.521
1250,571.697,752.977,19.521,19.521
1265,571.697,752.977,19.521,19.521
1265,571.697,752.977,19.521,19.521
1284,571.697,752.977,19.521,19.521
1284,571.697,752.977,19.521,19.521
1299,571.697,752.977,19.521,19.521
1299,571.697,752.977,19.521,19.521
1316,571.697,752.977,19.521,19.521
1316,571.697,752.977,19.521,19.521
1333,571.697,752.977,19.521,19.521
1333,571.697,752.977,19.521,19.521
1350,571.697,752.977,19.521,19.521
1350,571.697,752.977,19.521,19.521
1366,571.697,752.977,19.521,19.521
1366,571.697,752.977,19.521,19.521
1383,571.697,752.977,19.521,19.521
1383,571.697,752.977,19.521,19.521
1399,571.697,752.977,19.521,19.521
1399,571.697,752.977,19.521,19.521
1416,571.697,752.977,19.521,19.521
1416,571.697,752.977,19.521,19.521
1432,571.697,752.977,19.521,19.521
1432,571.697,752.977,19.521,19.521
1451,571.697,752.977,19.521,19.521
1451,571.697,752.977,19.521,19.521
1466,571.697,752.977,19.521,19.521
1466,571.697,752.977,19.521,19.521
1484,571.697,752.977,19.521,19.521
1484,571.697,752.977,19.521,19.521
1499,571.697,752.977,19.521,19.521
1499,571.697,752.977,19.521,19.521
1517,571.697,752.977,19.521,19.521
1517,571.697,752.977,19.521,19.521
1533,571.697,752.977,19.521,19.521
1533,571.697,752.977,19.521,19.521
1550,571.697,752.977,19.521,19.521
1550,571.697,752.977,19.521,19.521
1565,571.697,752.977,19.521,19.521
1565,571.697,752.977,19.521,19.521
1583,571.697,752.977,19.521,19.521
1583,571.697,752.977,19.521,19.521
1599,571.697,752.977,19.521,19.521
1599,571.697,752.977,19.521,19.521
1616,571.697,752.977,19.521,19.521
1616,571.697,752.977,19.521,19.521
1632,571.697,752.977,19.521,19.521
1632,571.697,752.977,19.521,19.521
1651,571.697,752.977,19.521,19.521
1651,571.697,752.977,19.521,19.521
1665,571.697,752.977,19.521,19.521
1665,571.697,752.977,19.521,19.521
1683,571.697,752.977,19.521,19.521
1683,571.697,752.977,19.521,19.521
1698,571.697,752.977,19.521,19.521
1698,571.697,752.977,19.521,19.521
1716,571.697,752.977,19.521,19.521
1716,571.697,752.977,19.521,19.521
1732,571.697,752.977,19.521,19.521
1732,571.697,752.977,19.521,19.521
1749,571.697,752.977,19.521,19.521
1749,571.697,752.977,19.521,19.521
1766,571.697,752.977,19.521,19.521
1766,571.697,752.977,19.521,19.521
1783,571.697,752.977,19.521,19.521
1783,571.697,752.977,19.521,19.521
1799,571.697,752.977,19.521,19.521
1799,571.697,752.977,19.521,19.521
1817,571.697,752.977,19.521,19.521
1817,571.697,752.977,19.521,19.521
1833,571.697,752.977,19.521,19.521
1833,571.697,752.977,19.521,19.521
1850,571.697,752.977,19.521,19.521
1850,571.697,752.977,19.521,19.521
1866,571.697,752.977,19.521,19.521
1866,571.697,752.977,19.521,19.521
1883,571.697,752.977,19.521,19.521
1883,571.697,752.977,19.521,19.521
1899,571.697,752.977,19.521,19.521
1899,571.697,752.977,19.521,19.521
1917,571.697,752.977,19.521,19.521
1917,571.697,752.977,19.521,19.521
1933,571.697,752.977,19.521,19.521
1933,571.697,752.977,19.521,19.521
1949,571.697,752.977,19.521,19.521
1949,571.697,752.977,19.521,19.521
1966,571.697,752.977,19.521,19.521
1966,571.697,752.977,19.521,19.521
1983,571.697,752.977,19.521,19.521
1983,571.697,752.977,19.521,19.521
1999,571.697,752.977,19.521,19.521
1999,571.697,752.977,19.521,19.521
2017,571.697,752.977,19.521,19.521
2017,571.697,752.977,19.521,19.521
2033,571.697,752.978,19.521,19.521
2033,571.697,752.978,19.521,19.521
2050,571.697,752.978,19.521,19.521
2050,571.697,752.978,19.521,19.521
2066,571.697,752.978,19.521,19.521
2066,571.697,752.978,19.521,19.521
2083,571.697,752.978,19.521,19.521
2083,571.697,752.978,19.521,19.521
2099,571.697,752.978,19.521,19.521
2099,571.697,752.978,19.521,19.521
2116,571.697,752.978,19.521,19.521
2116,571.697,752.978,19.521,19.521
2132,571.697,752.978,19.521,19.521
2132,571.697,752.978,19.521,19.521
2151,571.697,752.978,19.521,19.521
2151,571.697,752.978,19.521,19.521
2165,571.697,752.978,19.521,19.521
2165,571.697,752.978,19.521,19.521
2182,571.697,752.978,19.521,19.521
2182,571.697,752.978,19.521,19.521
2199,571.697,752.978,19.521,19.521
2199,571.697,752.978,19.521,19.521
2216,571.697,752.978,19.521,19.521
2216,571.697,752.978,19.521,19.521
2232,571.697,752.978,19.521,19.521
2232,571.697,752.978,19.521,19.521
2249,571.697,752.978,19.521,19.521
2249,571.697,752.978,19.521,19.521
2266,571.697,752.978,19.521,19.521
2266,571.697,752.978,19.521,19.521
2283,571.697,752.978,19.521,19.521
2283,571.697,752.978,19.521,19.521
2299,571.697,752.978,19.521,19.521
2299,571.697,752.978,19.521,19.521
2316,571.697,752.978,19.521,19.521
2316,571.697,752.978,19.521,19.521
2332,571.697,752.978,19.521,19.521
2332,571.697,752.978,19.521,19.521
2349,571.697,752.978,19.521,19.521
2349,571.697,752.978,19.521,19.521
2365,571.697,752.978,19.521,19.521
2365,571.697,752.978,19.521,19.521
2382,571.697,752.978,19.521,19.521
2382,571.697,752.978,19.521,19.521
2398,571.697,752.978,19.521,19.521
2398,571.697,752.978,19.521,19.521
2416,571.697,752.978,19.521,19.521
2416,571.697,752.978,19.521,19.521
2432,571.697,752.978,19.521,19.521
2432,571.697,752.978,19.521,19.521
2449,571.697,752.978,19.521,19.521
2449,571.697,752.978,19.521,19.521
2465,571.697,752.978,19.521,19.521
2465,571.697,752.978,19.521,19.521
2483,571.697,752.978,19.521,19.521
2483,571.697,752.978,19.521,19.521
2498,571.697,752.978,19.521,19.521
2498,571.697,752.978,19.521,19.521
2515,571.697,752.978,19.521,19.521
2515,571.697,752.978,19.521,19.521
2532,571.697,752.978,19.521,19.521
2532,571.697,752.978,19.521,19.521
2550,571.697,752.978,19.521,19.521
2550,571.697,752.978,19.521,19.521
2565,571.697,752.978,19.521,19.521
2566,571.697,752.978,19.521,19.521
2582,571.697,752.978,19.521,19.521
2582,571.697,752.978,19.521,19.521
2598,571.697,752.978,19.521,19.521
2598,571.697,752.978,19.521,19.521
2616,571.697,752.978,19.521,19.521
2616,571.697,752.978,19.521,19.521
2633,571.697,752.978,19.521,19.521
2633,571.697,752.978,19.521,19.521
2649,571.697,752.978,19.521,19.521
2649,571.697,752.978,19.521,19.521
2665,571.697,752.978,19.521,19.521
2665,571.697,752.978,19.521,19.521
2682,571.697,752.978,19.521,19.521
2682,571.697,752.978,19.521,19.521
2698,571.697,752.978,19.521,19.521
2698,571.697,752.978,19.521,19.521
2716,571.697,752.978,19.521,19.521
2716,571.697,752.978,19.521,19.521
2732,571.697,752.978,19.521,19.521
2732,571.697,752.978,19.521,19.521
2749,571.697,752.978,19.521,19.521
2749,571.697,752.978,19.521,19.521
2765,571.697,752.978,19.521,19.521
2765,571.697,752.978,19.521,19.521
2784,571.697,752.978,19.521,19.521
2784,571.697,752.978,19.521,19.521
2799,571.697,752.978,19.521,19.521
2799,571.697,752.978,19.521,19.521
2817,571.697,752.978,19.521,19.521
2817,571.697,752.978,19.521,19.521
2833,571.697,752.978,19.521,19.521
2833,571.697,752.978,19.521,19.521
2851,571.697,752.978,19.521,19.521
2851,571.697,752.978,19.521,19.521
2865,571.697,752.978,19.521,19.521
2865,571.697,752.978,19.521,19.521
2883,571.697,752.978,19.521,19.521
2883,571.697,752.978,19.521,19.521
2899,571.697,752.978,19.521,19.521
2899,571.697,752.978,19.521,19.521
2917,571.697,752.978,19.521,19.521
2917,571.697,752.978,19.521,19.521
2933,571.697,752.978,19.521,19.521
2933,571.697,752.978,19.521,19.521
2949,571.697,752.978,19.521,19.521
2949,571.697,752.978,19.521,19.521
2965,571.697,752.978,19.521,19.521
2965,571.697,752.978,19.521,19.521
2983,571.697,752.978,19.521,19.521
2983,571.697,752.978,19.521,19.521
2998,571.697,752.978,19.521,19.521
2998,571.697,752.978,19.521,19.521
3016,571.697,752.978,19.521,19.521
3016,571.697,752.978,19.521,19.521
3032,571.697,752.978,19.521,19.521
3032,571.697,752.978,19.521,19.521
3049,571.697,752.978,19.521,19.521
3049,571.697,752.978,19.521,19.521
3066,571.697,752.978,19.521,19.521
3066,571.697,752.978,19.521,19.521
3082,571.697,752.978,19.521,19.521
3082,571.697,752.978,19.521,19.521
3099,571.697,752.978,19.521,19.521
3099,571.697,752.978,19.521,19.521
3116,571.697,752.978,19.521,19.521
3116,571.697,752.978,19.521,19.521
3132,571.697,752.978,19.521,19.521
3132,571.697,752.978,19.521,19.521
3149,571.697,752.978,19.521,19.521
3149,571.697,752.978,19.521,19.521
