Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,748.328,29.282,29.282
0,571.697,748.328,29.282,29.282
18,571.697,748.328,29.282,29.282
18,571.697,748.328,29.282,29.282
34,571.697,748.328,29.282,29.282
34,571.697,748.328,29.282,29.282
65,571.697,748.328,29.282,29.282
65,571.697,748.328,29.282,29.282
81,571.697,748.328,29.282,29.282
81,571.697,748.328,29.282,29.282
98,571.697,748.328,29.282,29.282
98,571.697,748.328,29.282,29.282
114,571.697,748.328,29.282,29.282
114,571.697,748.328,29.282,29.282
131,571.697,748.328,29.282,29.282
131,571.697,748.328,29.282,29.282
148,571.697,748.328,29.282,29.282
148,571.697,748.328,29.282,29.282
165,571.697,748.328,29.282,29.282
165,571.697,748.328,29.282,29.282
181,571.697,748.328,29.282,29.282
181,571.697,748.328,29.282,29.282
198,571.697,748.328,29.282,29.282
198,571.697,748.328,29.282,29.282
214,571.697,748.328,29.282,29.282
214,571.697,748.328,29.282,29.282
231,571.697,748.328,29.282,29.282
231,571.697,748.328,29.282,29.282
247,571.697,748.328,29.282,29.282
247,571.697,748.328,29.282,29.282
265,571.697,748.328,29.282,29.282
265,571.697,748.328,29.282,29.282
281,571.697,748.328,29.282,29.282
281,571.697,748.328,29.282,29.282
298,571.697,748.328,29.282,29.282
298,571.697,748.328,29.282,29.282
314,571.697,748.328,29.282,29.282
314,571.697,748.328,29.282,29.282
331,571.697,748.328,29.282,29.282
331,571.697,748.328,29.282,29.282
348,571.697,748.328,29.282,29.282
348,571.697,748.328,29.282,29.282
365,571.697,748.328,29.282,29.282
365,571.697,748.328,29.282,29.282
381,571.697,748.328,29.282,29.282
381,571.697,748.328,29.282,29.282
398,571.697,748.328,29.282,29.282
398,571.697,748.328,29.282,29.282
414,571.697,748.328,29.282,29.282
414,571.697,748.328,29.282,29.282
432,571.697,748.328,29.282,29.282
432,571.697,748.328,29.282,29.282
448,571.697,748.328,29.282,29.282
448,571.697,748.328,29.282,29.282
465,571.697,748.328,29.282,29.282
465,571.697,748.328,29.282,29.282
481,571.697,748.328,29.282,29.282
481,571.697,748.328,29.282,29.282
498,571.697,748.328,29.282,29.282
498,571.697,748.328,29.282,29.282
514,571.697,748.328,29.282,29.282
514,571.697,748.328,29.282,29.282
532,571.697,748.328,29.282,29.282
532,571.697,748.328,29.282,29.282
547,571.697,748.328,29.282,29.282
547,571.697,748.328,29.282,29.282
565,571.697,748.328,29.282,29.282
565,571.697,748.328,29.282,29.282
581,571.697,748.328,29.282,29.282
581,571.697,748.328,29.282,29.282
599,571.697,748.328,29.282,29.282
599,571.697,748.328,29.282,29.282
614,571.697,748.328,29.282,29.282
614,571.697,748.328,29.282,29.282
632,571.697,748.328,29.282,29.282
632,571.697,748.328,29.282,29.282
647,571.697,748.328,29.282,29.282
647,571.697,748.328,29.282,29.282
664,571.697,748.328,29.282,29.282
664,571.697,748.328,29.282,29.282
681,571.697,748.328,29.282,29.282
681,571.697,748.328,29.282,29.282
698,571.697,748.328,29.282,29.282
698,571.697,748.328,29.282,29.282
715,571.697,748.328,29.282,29.282
715,571.697,748.328,29.282,29.282
732,571.697,748.328,29.282,29.282
732,571.697,748.328,29.282,29.282
748,571.697,748.328,29.282,29.282
748,571.697,748.328,29.282,29.282
766,571.697,748.328,29.282,29.282
766,571.697,748.328,29.282,29.282
781,571.697,748.328,29.282,29.282
781,571.697,748.328,29.282,29.282
798,571.697,748.328,29.282,29.282
798,571.697,748.328,29.282,29.282
815,571.697,748.328,29.282,29.282
815,571.697,748.328,29.282,29.282
832,571.697,748.328,29.282,29.282
832,571.697,748.328,29.282,29.282
848,571.697,748.328,29.282,29.282
848,571.697,748.328,29.282,29.282
865,571.697,748.328,29.282,29.282
865,571.697,748.328,29.282,29.282
881,571.697,748.328,29.282,29.282
881,571.697,748.328,29.282,29.282
899,571.697,748.328,29.282,29.282
899,571.697,748.328,29.282,29.282
914,571.697,748.328,29.282,29.282
914,571.697,748.328,29.282,29.282
932,571.697,748.328,29.282,29.282
932,571.697,748.328,29.282,29.282
948,571.697,748.328,29.282,29.282
948,571.697,748.328,29.282,29.282
965,571.697,748.328,29.282,29.282
965,571.697,748.328,29.282,29.282
981,571.697,748.328,29.282,29.282
981,571.697,748.328,29.282,29.282
998,571.697,748.328,29.282,29.282
998,571.697,748.328,29.282,29.282
1015,571.697,748.328,29.282,29.282
1015,571.697,748.328,29.282,29.282
1032,571.697,748.328,29.282,29.282
1032,571.697,748.328,29.282,29.282
1047,571.697,748.328,29.282,29.282
1047,571.697,748.328,29.282,29.282
1065,571.697,748.328,29.282,29.282
1065,571.697,748.328,29.282,29.282
1081,571.697,748.328,29.282,29.282
1081,571.697,748.328,29.282,29.282
1098,571.697,748.328,29.282,29.282
1098,571.697,748.328,29.282,29.282
1114,571.697,748.328,29.282,29.282
1114,571.697,748.328,29.282,29.282
1131,571.697,748.328,29.282,29.282
1131,571.697,748.328,29.282,29.282
1147,571.697,748.328,29.282,29.282
1147,571.697,748.328,29.282,29.282
1164,571.697,748.328,29.282,29.282
1164,571.697,748.328,29.282,29.282
1180,571.697,748.328,29.282,29.282
1180,571.697,748.328,29.282,29.282
1198,571.697,748.328,29.282,29.282
