Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,735.927,55.311,55.311
0,571.697,735.927,55.311,55.311
17,571.697,735.927,55.311,55.311
17,571.697,735.927,55.311,55.311
33,571.697,735.927,55.311,55.311
33,571.697,735.927,55.311,55.311
49,571.697,735.927,55.311,55.311
49,571.697,735.927,55.311,55.311
66,571.697,735.927,55.311,55.311
66,571.697,735.927,55.311,55.311
83,571.697,735.927,55.311,55.311
83,571.697,735.927,55.311,55.311
100,571.697,735.927,55.311,55.311
100,571.697,735.927,55.311,55.311
116,571.697,735.927,55.311,55.311
116,571.697,735.927,55.311,55.311
134,571.697,735.927,55.311,55.311
134,571.697,735.927,55.311,55.311
149,571.697,735.927,55.311,55.311
149,571.697,735.927,55.311,55.311
168,571.697,735.927,55.311,55.311
168,571.697,735.927,55.311,55.311
182,571.697,735.927,55.311,55.311
182,571.697,735.927,55.311,55.311
200,571.697,735.927,55.311,55.311
200,571.697,735.927,55.311,55.311
216,571.697,735.927,55.311,55.311
216,571.697,735.927,55.311,55.311
234,571.697,735.927,55.311,55.311
234,571.697,735.927,55.311,55.311
249,571.697,735.927,55.311,55.311
249,571.697,735.927,55.311,55.311
266,571.697,735.927,55.311,55.311
266,571.697,735.927,55.311,55.311
282,571.697,735.927,55.311,55.311
283,571.697,735.927,55.311,55.311
299,571.697,735.927,55.311,55.311
299,571.697,735.927,55.311,55.311
316,571.697,735.927,55.311,55.311
316,571.697,735.927,55.311,55.311
333,571.697,735.927,55.311,55.311
333,571.697,735.927,55.311,55.311
349,571.697,735.927,55.311,55.311
349,571.697,735.927,55.311,55.311
366,571.697,735.927,55.311,55.311
366,571.697,735.927,55.311,55.311
382,571.697,735.928,55.311,55.311
382,571.697,735.928,55.311,55.311
400,571.697,735.928,55.311,55.311
400,571.697,735.928,55.311,55.311
415,571.697,735.928,55.311,55.311
415,571.697,735.928,55.311,55.311
433,571.697,735.928,55.311,55.311
433,571.697,735.928,55.311,55.311
449,571.697,735.928,55.311,55.311
449,571.697,735.928,55.311,55.311
467,571.697,735.928,55.311,55.311
467,571.697,735.928,55.311,55.311
482,571.697,735.928,55.311,55.311
482,571.697,735.928,55.311,55.311
500,571.697,735.928,55.311,55.311
500,571.697,735.928,55.311,55.311
515,571.697,735.928,55.311,55.311
515,571.697,735.928,55.311,55.311
533,571.697,733.599,55.311,55.311
533,571.697,733.599,55.311,55.311
549,571.697,729.245,55.311,55.311
549,571.697,729.245,55.311,55.311
566,571.697,725.208,55.311,55.311
566,571.697,725.208,55.311,55.311
582,571.697,720.969,55.311,55.311
582,571.697,720.969,55.311,55.311
600,571.697,716.796,55.311,55.311
600,571.697,716.796,55.311,55.311
616,571.697,712.678,55.311,55.311
616,571.697,712.678,55.311,55.311
634,571.697,708.748,55.311,55.311
634,571.697,708.748,55.311,55.311
649,571.697,704.986,55.311,55.311
649,571.697,704.986,55.311,55.311
667,571.697,701.056,55.311,55.311
667,571.697,701.056,55.311,55.311
683,571.697,697.409,55.311,55.311
683,571.697,697.409,55.311,55.311
700,571.697,693.377,55.311,55.311
700,571.697,693.377,55.311,55.311
716,571.697,689.845,55.311,55.311
716,571.697,689.845,55.311,55.311
733,571.697,686.375,55.311,55.311
733,571.697,686.375,55.311,55.311
749,571.697,682.743,55.311,55.311
749,571.697,682.743,55.311,55.311
767,571.697,679.178,55.311,55.311
767,571.697,679.178,55.311,55.311
783,571.697,675.873,55.311,55.311
783,571.697,675.873,55.311,55.311
800,571.697,672.426,55.311,55.311
800,571.697,672.426,55.311,55.311
816,571.697,669.035,55.311,55.311
816,571.697,669.035,55.311,55.311
834,571.697,665.905,55.311,55.311
834,571.697,665.905,55.311,55.311
850,571.697,662.634,55.311,55.311
850,571.697,662.634,55.311,55.311
866,571.697,659.430,55.311,55.311
866,571.697,659.430,55.311,55.311
883,571.697,656.279,55.311,55.311
883,571.697,656.279,55.311,55.311
900,571.697,653.377,55.311,55.311
900,571.697,653.377,55.311,55.311
916,571.697,650.525,55.311,55.311
916,571.697,650.525,55.311,55.311
934,571.697,647.556,55.311,55.311
934,571.697,647.556,55.311,55.311
949,571.697,644.818,55.311,55.311
949,571.697,644.818,55.311,55.311
965,571.697,641.967,55.311,55.311
965,571.697,641.967,55.311,55.311
983,571.697,639.177,55.311,55.311
983,571.697,639.177,55.311,55.311
1000,571.697,636.608,55.311,55.311
1000,571.697,636.608,55.311,55.311
1015,571.697,633.939,55.311,55.311
1015,571.697,633.939,55.311,55.311
1033,571.697,631.331,55.311,55.311
1033,571.697,631.331,55.311,55.311
1049,571.697,628.783,55.311,55.311
1049,571.697,628.783,55.311,55.311
1066,571.697,626.443,55.311,55.311
1066,571.697,626.443,55.311,55.311
1082,571.697,624.014,55.311,55.311
1082,571.697,624.014,55.311,55.311
1100,571.697,621.649,55.311,55.311
1100,571.697,621.649,55.311,55.311
1115,571.697,619.477,55.311,55.311
1115,571.697,619.477,55.311,55.311
1132,571.697,617.229,55.311,55.311
1132,571.697,617.229,55.311,55.311
1149,571.697,615.170,55.311,55.311
1149,571.697,615.170,55.311,55.311
1166,571.697,613.040,55.311,55.311
1166,571.697,613.040,55.311,55.311
1182,571.697,610.972,55.311,55.311
1182,571.697,610.972,55.311,55.311
1199,571.697,609.082,55.311,55.311
1199,571.697,609.082,55.311,55.311
1216,571.697,607.134,55.311,55.311
1216,571.697,607.134,55.311,55.311
1233,571.697,605.247,55.311,55.311
1233,571.697,605.247,55.311,55.311
1248,571.697,603.526,55.311,55.311
1248,571.697,603.526,55.311,55.311
1265,571.697,601.757,55.311,55.311
1265,571.697,601.757,55.311,55.311
1281,571.697,600.149,55.311,55.311
1281,571.697,600.149,55.311,55.311
1299,571.697,598.497,55.311,55.311
1299,571.697,598.497,55.311,55.311
1315,571.697,596.909,55.311,55.311
1315,571.697,596.909,55.311,55.311
1332,571.697,595.468,55.311,55.311
1332,571.697,595.468,55.311,55.311
1349,571.697,594.000,55.311,55.311
1349,571.697,594.000,55.311,55.311
1366,571.697,592.590,55.311,55.311
1366,571.697,592.590,55.311,55.311
1382,571.697,591.242,55.311,55.311
1382,571.697,591.242,55.311,55.311
1399,571.697,590.029,55.311,55.311
1399,571.697,590.029,55.311,55.311
1415,571.697,588.800,55.311,55.311
1415,571.697,588.800,55.311,55.311
1434,571.697,587.567,55.311,55.311
1434,571.697,587.567,55.311,55.311
1449,571.697,586.589,55.311,55.311
1449,571.697,586.589,55.311,55.311
1466,571.697,585.538,55.311,55.311
1466,571.697,585.538,55.311,55.311
1482,571.697,584.607,55.311,55.311
1482,571.697,584.607,55.311,55.311
1499,571.697,583.674,55.311,55.311
1499,571.697,583.674,55.311,55.311
1515,571.697,582.805,55.311,55.311
1515,571.697,582.805,55.311,55.311
1533,571.697,581.996,55.311,55.311
1533,571.697,581.996,55.311,55.311
1549,571.697,581.291,55.311,55.311
1549,571.697,581.291,55.311,55.311
1566,571.697,580.599,55.311,55.311
1566,571.697,580.599,55.311,55.311
1582,571.697,580.006,55.311,55.311
1582,571.697,580.006,55.311,55.311
1600,571.697,579.432,55.311,55.311
1600,571.697,579.432,55.311,55.311
1615,571.697,578.921,55.311,55.311
1615,571.697,578.921,55.311,55.311
1632,571.697,578.494,55.311,55.311
1632,571.697,578.494,55.311,55.311
1649,571.697,578.103,55.311,55.311
1649,571.697,578.103,55.311,55.311
1666,571.697,577.771,55.311,55.311
1666,571.697,577.771,55.311,55.311
1682,571.697,577.515,55.311,55.311
1682,571.697,577.515,55.311,55.311
1699,571.697,577.300,55.311,55.311
1699,571.697,577.300,55.311,55.311
1716,571.697,577.138,55.311,55.311
1716,571.697,577.138,55.311,55.311
1733,571.697,577.058,55.311,55.311
1733,571.697,577.058,55.311,55.311
1748,571.697,577.025,55.311,55.311
1748,571.697,577.025,55.311,55.311
1766,571.697,577.051,55.311,55.311
1766,571.697,577.051,55.311,55.311
1782,571.697,577.132,55.311,55.311
1782,571.697,577.132,55.311,55.311
1798,571.697,577.275,55.311,55.311
1798,571.697,577.275,55.311,55.311
1816,571.697,577.481,55.311,55.311
1816,571.697,577.481,55.311,55.311
1832,571.697,577.728,55.311,55.311
1832,571.697,577.728,55.311,55.311
1848,571.697,578.054,55.311,55.311
1848,571.697,578.054,55.311,55.311
1865,571.697,578.437,55.311,55.311
1865,571.697,578.437,55.311,55.311
1883,571.697,578.908,55.311,55.311
1883,571.697,578.908,55.311,55.311
1899,571.697,579.356,55.311,55.311
1899,571.697,579.356,55.311,55.311
1915,571.697,579.920,55.311,55.311
1915,571.697,579.920,55.311,55.311
1932,571.697,580.504,55.311,55.311
1932,571.697,580.504,55.311,55.311
1949,571.697,581.187,55.311,55.311
1949,571.697,581.187,55.311,55.311
1965,571.697,581.928,55.311,55.311
1965,571.697,581.928,55.311,55.311
1982,571.697,582.683,55.311,55.311
1982,571.697,582.683,55.311,55.311
1999,571.697,583.541,55.311,55.311
1999,571.697,583.541,55.311,55.311
2015,571.697,584.408,55.311,55.311
2015,571.697,584.408,55.311,55.311
2032,571.697,585.382,55.311,55.311
2032,571.697,585.382,55.311,55.311
2048,571.697,586.422,55.311,55.311
2049,571.697,586.422,55.311,55.311
2066,571.697,587.521,55.311,55.311
2066,571.697,587.521,55.311,55.311
2082,571.697,588.680,55.311,55.311
2082,571.697,588.680,55.311,55.311
2100,571.697,589.827,55.311,55.311
2100,571.697,589.827,55.311,55.311
2115,571.697,591.105,55.311,55.311
2115,571.697,591.105,55.311,55.311
2132,571.697,592.361,55.311,55.311
2132,571.697,592.361,55.311,55.311
2148,571.697,593.758,55.311,55.311
2148,571.697,593.758,55.311,55.311
2165,571.697,595.214,55.311,55.311
2165,571.697,595.214,55.311,55.311
2182,571.697,596.640,55.311,55.311
2182,571.697,596.640,55.311,55.311
2199,571.697,598.212,55.311,55.311
2199,571.697,598.212,55.311,55.311
2215,571.697,599.847,55.311,55.311
2215,571.697,599.847,55.311,55.311
2232,571.697,601.439,55.311,55.311
2232,571.697,601.439,55.311,55.311
2248,571.697,603.193,55.311,55.311
2248,571.697,603.193,55.311,55.311
2266,571.697,605.004,55.311,55.311
2266,571.697,605.004,55.311,55.311
2281,571.697,606.767,55.311,55.311
2281,571.697,606.767,55.311,55.311
2299,571.697,608.695,55.311,55.311
2299,571.697,608.695,55.311,55.311
2315,571.697,610.686,55.311,55.311
2315,571.697,610.686,55.311,55.311
2332,571.697,612.614,55.311,55.311
2332,571.697,612.614,55.311,55.311
2349,571.697,614.723,55.311,55.311
2349,571.697,614.723,55.311,55.311
2366,571.697,616.891,55.311,55.311
2366,571.697,616.891,55.311,55.311
2382,571.697,618.989,55.311,55.311
2382,571.697,618.989,55.311,55.311
2398,571.697,621.273,55.311,55.311
2398,571.697,621.273,55.311,55.311
2415,571.697,623.620,55.311,55.311
2415,571.697,623.620,55.311,55.311
2432,571.697,625.882,55.311,55.311
2432,571.697,625.882,55.311,55.311
2448,571.697,628.348,55.311,55.311
2448,571.697,628.348,55.311,55.311
2465,571.697,630.720,55.311,55.311
2465,571.697,630.720,55.311,55.311
2481,571.697,633.304,55.311,55.311
2481,571.697,633.304,55.311,55.311
2498,571.697,635.944,55.311,55.311
2498,571.697,635.944,55.311,55.311
2515,571.697,638.488,55.311,55.311
2515,571.697,638.488,55.311,55.311
2531,571.697,641.244,55.311,55.311
2531,571.697,641.244,55.311,55.311
2548,571.697,644.065,55.311,55.311
2548,571.697,644.065,55.311,55.311
2566,571.697,646.944,55.311,55.311
2566,571.697,646.944,55.311,55.311
2582,571.697,649.711,55.311,55.311
2582,571.697,649.711,55.311,55.311
2598,571.697,652.706,55.311,55.311
2598,571.697,652.706,55.311,55.311
2615,571.697,655.584,55.311,55.311
2615,571.697,655.584,55.311,55.311
2633,571.697,659.069,55.311,55.311
2633,571.697,659.069,55.311,55.311
2648,571.697,661.872,55.311,55.311
