Time_ms,X_px,Y_px,BallWidth_px,BallHeight_px
0,571.697,723.546,81.339,81.339
0,571.697,723.546,81.339,81.339
18,571.697,723.546,81.339,81.339
18,571.697,723.546,81.339,81.339
33,571.697,723.546,81.339,81.339
33,571.697,723.546,81.339,81.339
51,571.697,723.546,81.339,81.339
51,571.697,723.546,81.339,81.339
67,571.697,723.546,81.339,81.339
67,571.697,723.546,81.339,81.339
85,571.697,723.546,81.339,81.339
85,571.697,723.546,81.339,81.339
100,571.697,723.546,81.339,81.339
100,571.697,723.546,81.339,81.339
118,571.697,723.546,81.339,81.339
118,571.697,723.546,81.339,81.339
134,571.697,723.546,81.339,81.339
134,571.697,723.546,81.339,81.339
153,571.697,723.546,81.339,81.339
153,571.697,723.546,81.339,81.339
166,571.697,723.546,81.339,81.339
166,571.697,723.546,81.339,81.339
187,571.697,723.546,81.339,81.339
187,571.697,723.546,81.339,81.339
200,571.697,723.546,81.339,81.339
200,571.697,723.546,81.339,81.339
220,571.697,723.546,81.339,81.339
220,571.697,723.546,81.339,81.339
233,571.697,723.546,81.339,81.339
233,571.697,723.546,81.339,81.339
251,571.697,723.546,81.339,81.339
251,571.697,723.546,81.339,81.339
266,571.697,723.546,81.339,81.339
266,571.697,723.546,81.339,81.339
287,571.697,723.546,81.339,81.339
287,571.697,723.546,81.339,81.339
300,571.697,723.546,81.339,81.339
300,571.697,723.546,81.339,81.339
318,571.697,723.546,81.339,81.339
318,571.697,723.546,81.339,81.339
333,571.697,723.546,81.339,81.339
333,571.697,723.546,81.339,81.339
351,571.697,723.546,81.339,81.339
351,571.697,723.546,81.339,81.339
367,571.697,723.546,81.339,81.339
367,571.697,723.546,81.339,81.339
385,571.697,723.546,81.339,81.339
385,571.697,723.546,81.339,81.339
400,571.697,723.546,81.339,81.339
400,571.697,723.546,81.339,81.339
418,571.697,723.546,81.339,81.339
418,571.697,723.546,81.339,81.339
433,571.697,723.546,81.339,81.339
433,571.697,723.546,81.339,81.339
452,571.697,723.546,81.339,81.339
452,571.697,723.546,81.339,81.339
467,571.697,723.546,81.339,81.339
467,571.697,723.546,81.339,81.339
485,571.697,723.546,81.339,81.339
485,571.697,723.546,81.339,81.339
500,571.697,723.546,81.339,81.339
500,571.697,723.546,81.339,81.339
519,571.697,723.546,81.339,81.339
519,571.697,723.546,81.339,81.339
534,571.697,723.546,81.339,81.339
534,571.697,723.546,81.339,81.339
552,571.697,723.546,81.339,81.339
